class_name,new,portrait
add,0,0.0696
addAll,0,0.0692
addExtraType,0,0.0692
addField,0,0.0692
addFields,0,0.0691
addMutation,0,0.0694
addMutationList,0,0.0691
addQuery,0,0.069
addQueryList,0,0.0691
apiFutureToListenableFuture,0,0.0691
append,0,0.069
appendEnum,0,0.0691
appendMessage,0,0.0696
apply,0,0.0693
buildMessage,0,0.069
buildValue,0,0.069
com.google.api.graphql.examples.helloworld.backend.HelloWorldServer.Anonymous-c958fbb7-09b1-473e-b994-3914f6e37e2b,1,
com.google.api.graphql.examples.helloworld.backend.HelloWorldServer,0,0.0694
com.google.api.graphql.examples.helloworld.graphqlserver.GraphQlHandler,0,0.069
com.google.api.graphql.examples.helloworld.graphqlserver.GraphQlServer,0,0.0692
com.google.api.graphql.examples.helloworld.graphqlserver.HelloWorldClientModule,0,0.0691
com.google.api.graphql.examples.library.bookbackend.BookServer,0,0.0696
com.google.api.graphql.examples.library.bookbackend.BookService,0,0.0691
com.google.api.graphql.examples.library.graphqlserver.client.BookClientModule,0,0.069
com.google.api.graphql.examples.library.graphqlserver.client.ClientModule,0,0.069
com.google.api.graphql.examples.library.graphqlserver.client.ShelfClientModule,0,0.0694
com.google.api.graphql.examples.library.graphqlserver.GraphQlServer,0,0.069
com.google.api.graphql.examples.library.graphqlserver.GraphQlServlet,0,0.0697
com.google.api.graphql.examples.library.graphqlserver.schema.SchemaModule,0,0.0696
com.google.api.graphql.examples.library.graphqlserver.schema.ShelfSchemaModule,0,0.0691
com.google.api.graphql.examples.library.shelfbackend.ShelfServer,0,0.0691
com.google.api.graphql.examples.library.shelfbackend.ShelfService,0,0.0696
com.google.api.graphql.examples.streaming.backend.HelloWorldServer.Anonymous-35118ce4-9038-4bee-8fc1-0d5243c4d3f1,1,
com.google.api.graphql.examples.streaming.backend.HelloWorldServer,0,0.0692
com.google.api.graphql.examples.streaming.graphqlclient.GraphQlGrpcClient,0,0.069
com.google.api.graphql.examples.streaming.graphqlserver.GraphQlGrpcServer.Anonymous-84362e7b-f2f9-4f53-98fc-48ea8bb85af3,1,
com.google.api.graphql.examples.streaming.graphqlserver.GraphQlGrpcServer,0,0.0699
com.google.api.graphql.examples.streaming.graphqlserver.HelloWorldClientModule,0,0.069
com.google.api.graphql.execution.ExecutionResultToProtoAsyncTest,0,0.0696
com.google.api.graphql.execution.GuavaListenableFutureSupport,0,0.0691
com.google.api.graphql.execution.ProtoExecutionResult,0,0.069
com.google.api.graphql.grpc.GraphQlStreamObserver,0,0.0691
com.google.api.graphql.grpc.QueryResponseToProto,0,0.069
com.google.api.graphql.grpc.QueryResponseToProtoJson,0,0.0691
com.google.api.graphql.grpc.QueryResponseToProtoTest,0,0.0691
com.google.api.graphql.grpc.RejoinerStreamingContext,0,0.0691
com.google.api.graphql.grpc.SchemaToProtoTest,0,0.0696
com.google.api.graphql.rejoiner.DescriptorSet,0,0.0692
com.google.api.graphql.rejoiner.FieldDefinition,1,
com.google.api.graphql.rejoiner.GaxSchemaModule,0,0.0693
com.google.api.graphql.rejoiner.GqlInputConverter.Builder,0,0.0691
com.google.api.graphql.rejoiner.GqlInputConverter,0,0.0692
com.google.api.graphql.rejoiner.GqlInputConverterTest,0,0.0696
com.google.api.graphql.rejoiner.GrpcSchemaModule,0,0.0694
com.google.api.graphql.rejoiner.NodeDataFetcher,0,0.069
com.google.api.graphql.rejoiner.ProtoRegistry.Builder,0,0.0691
com.google.api.graphql.rejoiner.ProtoRegistry,0,0.0694
com.google.api.graphql.rejoiner.ProtoRegistryTest,0,0.0691
com.google.api.graphql.rejoiner.ProtoToGql.FieldConverter.ProtoDataFetcher,0,0.0691
com.google.api.graphql.rejoiner.ProtoToGqlTest,0,0.0699
com.google.api.graphql.rejoiner.RejoinerIntegrationTest.GreetingsSchemaModule,0,0.0692
com.google.api.graphql.rejoiner.RejoinerIntegrationTest.SampleGraphQLException,0,0.0696
com.google.api.graphql.rejoiner.RejoinerIntegrationTest,0,0.0696
com.google.api.graphql.rejoiner.SchemaBundle.Builder,1,
com.google.api.graphql.rejoiner.SchemaBundle,1,
com.google.api.graphql.rejoiner.SchemaModule.MethodMetadata,0,0.0691
com.google.api.graphql.rejoiner.SchemaModule,0,0.0707
com.google.api.graphql.rejoiner.SchemaModuleTest,0,0.0696
com.google.api.graphql.rejoiner.SchemaProviderModule.SchemaImpl,0,0.0691
com.google.api.graphql.rejoiner.SchemaProviderModule,0,0.0691
com.google.api.graphql.rejoiner.SchemaProviderModuleTest,0,0.0696
