class_name,new,portrait
aChildMethod,1,
addArgument,0,0.0478
addBuilderFields,1,
addBuilderMethodFromSpec,1,
addBuilderMethodReturnStatementForSpec,1,
addBuilderMethods,1,
addBuildMethod,1,
addCallbackTo,1,
addField,0,0.0346
addFrameworkField,1,
addImplementedType,0,0.0317
addIncludesFromSuperclasses,0,0.0317
addItem,0,0.0317
addMethod,0,0.0317
addParameter,0,0.0368
addSnippet,0,0.0332
addTransitiveModules,0,0.0515
addTypeParameter,0,0.0317
addTypeParameters,0,0.032
addTypeVariable,0,0.0427
aGrandchildMethod,1,
allStaticModule,1,
annotate,0,0.0335
aParentMethod,1,
appendBindings,1,
apply,0,0.0341
asInheritedIn,1,
asyncDependencyType,0,0.032
basicObject_noDeps,0,0.0335
bindingTypeParameters,1,
booleanArrayProvider,0,0.032
booleanProvider,0,0.0434
boxedPrimitiveProviders,0,0.0335
boxedPrimitives,0,0.032
builderMsgsFor,0,0.0486
byteArrayProvider,0,0.0317
byteProvider,0,0.0337
callServer1,1,
callServer2,1,
charArrayProvider,0,0.032
charProvider,0,0.0317
children,1,
coffee.CoffeeApp.Coffee,0,0.0335
coffee.CoffeeApp,0,0.0317
coffee.CoffeeMaker,0,0.0317
coffee.DripCoffeeModule,0,0.0317
coffee.ElectricHeater,0,0.0317
coffee.Heater,0,0.0457
coffee.Pump,0,0.0336
coffee.Thermosiphon,0,0.0317
collidesWithVisibleClass,0,0.0317
com.example.dagger.activitygraphs.AbstractActivityComponent,0,0.0317
com.example.dagger.activitygraphs.ActivityModule,0,0.0466
com.example.dagger.activitygraphs.ApplicationComponent,0,0.0452
com.example.dagger.activitygraphs.DemoApplication,0,0.0424
com.example.dagger.activitygraphs.DemoApplicationModule,0,0.032
com.example.dagger.activitygraphs.ui.ActivityTitleController,0,0.032
com.example.dagger.activitygraphs.ui.HomeActivity,0,0.032
com.example.dagger.activitygraphs.ui.HomeFragment,0,0.0427
com.example.dagger.simple.AndroidModule,0,0.032
com.example.dagger.simple.DemoApplication.ApplicationComponent,0,0.0332
com.example.dagger.simple.DemoApplication,0,0.0427
