class_name,new,portrait
org.apache.commons.lang3.ArrayUtils,1,0.0245
org.apache.commons.lang3.BitField,1,0.0094
org.apache.commons.lang3.builder.CompareToBuilder,1,0.0012
org.apache.commons.lang3.builder.EqualsBuilder,1,0.0033
org.apache.commons.lang3.builder.HashCodeBuilder,1,0.0031
org.apache.commons.lang3.builder.ReflectionToStringBuilder,1,0.0458
org.apache.commons.lang3.builder.ToStringBuilder,1,0.0425
org.apache.commons.lang3.builder.ToStringStyle,1,0.0924
org.apache.commons.lang3.CharRange,1,0.0032
org.apache.commons.lang3.CharSet,1,0.003
org.apache.commons.lang3.CharSetUtils,1,0.0038
org.apache.commons.lang3.concurrent.BackgroundInitializer,1,0.0066
org.apache.commons.lang3.concurrent.BasicThreadFactory,1,0.0032
org.apache.commons.lang3.concurrent.LazyInitializer,1,0.0006
org.apache.commons.lang3.concurrent.MultiBackgroundInitializer,1,0.0058
org.apache.commons.lang3.concurrent.TimedSemaphore,1,0.0066
org.apache.commons.lang3.exception.ContextedException,1,0.0006
org.apache.commons.lang3.exception.ContextedRuntimeException,1,0.0006
org.apache.commons.lang3.math.Fraction,1,0.0111
org.apache.commons.lang3.mutable.MutableBoolean,1,0.0012
org.apache.commons.lang3.mutable.MutableByte,1,0.0012
org.apache.commons.lang3.mutable.MutableDouble,1,0.0006
org.apache.commons.lang3.mutable.MutableFloat,1,0.0006
org.apache.commons.lang3.mutable.MutableInt,1,0.0012
org.apache.commons.lang3.mutable.MutableLong,1,0.0012
org.apache.commons.lang3.mutable.MutableShort,1,0.0012
org.apache.commons.lang3.Pair,1,0.0012
org.apache.commons.lang3.Range,1,0.0058
org.apache.commons.lang3.StringEscapeUtils,1,0.0077
org.apache.commons.lang3.text.CompositeFormat,1,0.0012
org.apache.commons.lang3.text.ExtendedMessageFormat,1,0.0019
org.apache.commons.lang3.text.StrBuilder,1,0.103
org.apache.commons.lang3.text.StrLookup,1,0.0095
org.apache.commons.lang3.text.StrMatcher,1,0.0499
org.apache.commons.lang3.text.StrSubstitutor,1,0.0636
org.apache.commons.lang3.text.StrTokenizer,1,0.0297
org.apache.commons.lang3.text.translate.AggregateTranslator,1,0.0006
org.apache.commons.lang3.text.translate.CharSequenceTranslator,1,0.0083
org.apache.commons.lang3.text.translate.UnicodeUnescaper,1,0.0006
org.apache.commons.lang3.time.DateFormatUtils,1,0.0012
org.apache.commons.lang3.time.FastDateFormat,1,0.0075
org.apache.commons.lang3.time.StopWatch,1,0.0027
